Country Name,Country Code,Time,Access to electricity (% of population) [EG.ELC.ACCS.ZS],"Access to electricity, rural (% of rural population) [EG.ELC.ACCS.RU.ZS]",Trade (% of GDP) [NE.TRD.GNFS.ZS],Tax revenue (% of GDP) [GC.TAX.TOTL.GD.ZS],"Inflation, GDP deflator (annual %) [NY.GDP.DEFL.KD.ZG]",GDP growth (annual %) [NY.GDP.MKTP.KD.ZG],"GDP per capita, PPP (constant 2017 international $) [NY.GDP.PCAP.PP.KD]",Rural population [SP.RUR.TOTL],Rural population (% of total population) [SP.RUR.TOTL.ZS],Rural population growth (annual %) [SP.RUR.TOTL.ZG],"CPIA transparency, accountability, and corruption in the public sector rating (1=low to 6=high) [IQ.CPA.TRAN.XQ]","Government expenditure per student, secondary (% of GDP per capita) [SE.XPD.SECO.PC.ZS]",Expenditure on secondary education (% of government expenditure on education) [SE.XPD.SECO.ZS],"Educational attainment, at least Bachelor's or equivalent, population 25+, male (%) (cumulative) [SE.TER.CUAT.BA.MA.ZS]","Educational attainment, at least Bachelor's or equivalent, population 25+, total (%) (cumulative) [SE.TER.CUAT.BA.ZS]","Educational attainment, at least completed lower secondary, population 25+, female (%) (cumulative) [SE.SEC.CUAT.LO.FE.ZS]",CPIA trade rating (1=low to 6=high) [IQ.CPA.TRAD.XQ]
Dominican Republic,DOM,2003,89.173808,78.47057264,84.44950319,11.74514298,33.46154066,-1.345706185,9424.795253,3132570,35.395,-2.000591023,..,..,..,..,..,..,..
Dominican Republic,DOM,2004,90.316567,80.20530172,81.35142294,12.52188432,45.16631005,2.570134279,9533.318944,3051042,33.997,-2.637058229,..,3.13181,..,..,..,..,..
Dominican Republic,DOM,2005,90.141224,79.72760608,61.65355874,13.69816112,5.781251843,9.428236947,10291.30888,2968435,32.63,-2.744829371,..,4.59898,..,..,..,..,..
Dominican Republic,DOM,2006,90.118148,80.73908439,63.76648264,13.99475989,6.641244773,9.174355406,11087.47595,2884527,31.29,-2.867394286,..,..,..,..,..,..,..
Dominican Republic,DOM,2007,96.876342,90.49895557,61.94723068,14.88626837,7.636627437,7.415951715,11756.46033,2799791,29.98,-2.981616351,..,3.7282,17.95368,..,..,43.34638,..
Dominican Republic,DOM,2008,97.576197,92.61719627,61.39205309,14.16105352,10.39168751,3.209504262,11980.84453,2714468,28.7,-3.094878579,..,5.88323,..,..,..,..,..
Dominican Republic,DOM,2009,97.85776,92.90400521,50.61228261,12.63590935,3.498146566,0.946155168,11944.34688,2629580,27.458,-3.177184813,..,6.76881,..,..,..,..,..
Dominican Republic,DOM,2010,98.145414,93.58837005,55.99993607,12.20740113,5.443413315,8.33965106,12782.4519,2544678,26.247,-3.282001821,..,6.31194,..,..,..,53.34487,..
Dominican Republic,DOM,2011,97.898872,92.48681862,58.9896659,12.29762551,8.060755175,3.133423003,13024.34046,2470279,25.173,-2.967301968,..,6.51963,..,..,..,54.73736,..
Dominican Republic,DOM,2012,97.86705,92.27649478,58.38867388,13.02648297,5.098181545,2.717367897,13219.70078,2403082,24.198,-2.757901954,..,7.9353,..,..,..,55.58194,..
Dominican Republic,DOM,2013,98.385853,93.4419887,56.68175612,13.50353563,4.692819142,4.875205093,13702.32393,2336313,23.251,-2.817803447,..,13.70653,..,..,..,56.48079,..
Dominican Republic,DOM,2014,98.470979,93.63989389,55.49642325,13.38644704,4.321288938,7.05046369,14499.63612,2269884,22.33,-2.884531685,..,13.64495,..,..,..,57.1802,..
Dominican Republic,DOM,2015,98.560364,93.91660825,52.17107772,12.81184796,2.471885977,6.927018772,15328.35205,2203775,21.434,-2.95569299,..,14.26615,..,..,..,58.63266,..
Dominican Republic,DOM,2016,98.9,95.03713315,51.58597126,12.91086855,1.993678465,6.659200263,16166.60375,2138192,20.564,-3.021118684,..,14.91552,..,..,..,..,..
Dominican Republic,DOM,2017,100,100,50.22508542,13.03075106,4.181375034,4.666704677,16735.33259,2073505,19.723,-3.072020004,..,18.7182,..,..,..,..,..
Dominican Republic,DOM,2018,100,100,52.05596639,13.02493499,4.121489687,6.982527585,17711.76553,2011297,18.926,-3.046062448,..,15.09618,..,..,..,..,..
Dominican Republic,DOM,2019,..,..,52.96040208,..,2.491462278,5.087176037,18419.03426,1951483,18.172,-3.019019125,..,..,..,..,..,..,..
Cuba,CUB,1960,..,..,..,..,..,..,..,2970689,41.599,..,..,..,..,..,..,..,..
Cuba,CUB,1961,..,..,..,..,..,..,..,3019432,41.412,1.627482179,..,..,..,..,..,..,..
Cuba,CUB,1962,..,..,..,..,..,..,..,3072647,41.224,1.747067086,..,..,..,..,..,..,..
Cuba,CUB,1963,..,..,..,..,..,..,..,3128371,41.037,1.79730167,..,..,..,..,..,..,..
Cuba,CUB,1964,..,..,..,..,..,..,..,3183548,40.85,1.748387632,..,..,..,..,..,..,..
Cuba,CUB,1965,..,..,..,..,..,..,..,3236030,40.663,1.635097175,..,..,..,..,..,..,..
Cuba,CUB,1966,..,..,..,..,..,..,..,3284906,40.477,1.499076675,..,..,..,..,..,..,..
Cuba,CUB,1967,..,..,..,..,..,..,..,3330607,40.291,1.381653305,..,..,..,..,..,..,..
Cuba,CUB,1968,..,..,..,..,..,..,..,3374255,40.105,1.301998955,..,..,..,..,..,..,..
Cuba,CUB,1969,..,..,..,..,..,..,..,3417619,39.919,1.276955057,..,..,..,..,..,..,..
Cuba,CUB,1970,..,..,76.80653796,..,..,..,..,3461841,39.734,1.28564187,..,..,..,..,..,..,..
Cuba,CUB,1971,..,..,76.80865045,..,11.85718281,8.583859012,..,3460681,39.024,-0.033513798,..,..,..,..,..,..,..
Cuba,CUB,1972,..,..,76.80949749,..,6.958653746,4.826685845,..,3447682,38.2,-0.376326934,..,..,..,..,..,..,..
Cuba,CUB,1973,..,..,76.80180344,..,3.251543959,3.434488533,..,3431588,37.386,-0.467899337,..,..,..,..,..,..,..
Cuba,CUB,1974,..,..,76.7856934,..,11.85888112,0.984491816,..,3409322,36.577,-0.650968325,..,..,..,..,..,..,..
Cuba,CUB,1975,..,..,76.82704406,..,4.329206231,9.476426069,..,3379559,35.776,-0.876821694,..,..,..,..,..,..,..
Cuba,CUB,1976,..,..,76.81921841,..,0.523193934,5.427960463,..,3342246,34.982,-1.110219153,..,..,..,..,..,..,..
Cuba,CUB,1977,..,..,76.81372741,..,-4.193924373,8.709502857,..,3298788,34.198,-1.30879078,..,..,..,..,..,..,..
Cuba,CUB,1978,..,..,76.76333053,..,9.321215047,6.595998567,..,3249873,33.421,-1.493920963,..,..,..,..,..,..,..
Cuba,CUB,1979,..,..,76.70514707,..,2.928014019,1.088183302,..,3197104,32.654,-1.637051861,..,..,..,..,..,..,..
Cuba,CUB,1980,..,..,77.03379205,..,5.395328573,-4.849442952,..,3141386,31.894,-1.758129624,..,..,..,..,..,..,..
Cuba,CUB,1981,..,..,76.7800937,..,-2.536947713,19.68833433,..,3083207,31.147,-1.869381476,..,..,..,..,..,..,..
Cuba,CUB,1982,..,..,76.78627504,..,-2.227549547,8.918234965,..,3040345,30.586,-1.399929322,..,..,..,..,..,..,..
Cuba,CUB,1983,..,..,76.51134797,..,1.596603887,5.411470724,..,3001877,30.075,-1.273323613,..,..,..,..,..,..,..
Cuba,CUB,1984,..,..,76.41422843,..,2.584389776,7.929716515,..,2966058,29.567,-1.200396121,..,..,..,..,..,..,..
Cuba,CUB,1985,..,..,78.67701557,..,-2.157535174,1.596674599,..,2935160,29.067,-1.047183221,..,..,..,..,..,..,..
Cuba,CUB,1986,..,..,75.51160049,..,-3.914061042,0.095303386,..,2909540,28.57,-0.876697319,..,..,..,..,..,..,..
Cuba,CUB,1987,..,..,76.81718105,..,0.610485387,-2.402172538,..,2888386,28.079,-0.729712448,..,..,..,..,..,..,..
Cuba,CUB,1988,..,..,75.13671282,..,1.233220406,3.705539907,..,2868881,27.592,-0.677581034,..,..,..,..,..,..,..
Cuba,CUB,1989,..,..,75.92863188,..,0.624843951,0.680083233,..,2847837,27.112,-0.736229951,..,..,..,..,..,..,..
Cuba,CUB,1990,93.45767975,..,71.11449322,..,5.261274572,-2.948564945,..,2822613,26.636,-0.88967071,..,..,..,..,..,..,..
Cuba,CUB,1991,93.7051239,..,50.99611654,..,-7.387843457,-10.69269711,..,2809703,26.324,-0.458426786,..,..,44.14768,..,..,..,..
Cuba,CUB,1992,93.95266724,..,35.14686734,..,3.745721344,-11.58060308,..,2810035,26.173,0.011815497,..,..,..,..,..,..,..
Cuba,CUB,1993,94.20081329,..,28.91583018,..,18.97549184,-14.87818069,..,2807701,26.023,-0.083093977,..,..,41.67378,..,..,..,..
Cuba,CUB,1994,94.45014954,..,27.77589665,..,26.28203172,0.71693031,..,2804235,25.873,-0.123522451,..,..,42.26543,..,..,..,..
Cuba,CUB,1995,94.70128632,..,29.30841762,..,10.50866723,2.457201172,..,2800785,25.723,-0.123103947,..,..,..,..,..,..,..
Cuba,CUB,1996,94.95481873,..,32.62533361,..,-2.671616863,7.838749659,..,2797615,25.574,-0.113246654,..,..,..,..,..,..,..
Cuba,CUB,1997,95.21134186,..,32.75419893,..,-1.352587109,2.783425042,..,2789414,25.382,-0.293573056,..,..,..,..,..,..,..
Cuba,CUB,1998,95.4706192,..,32.50463298,..,1.299105175,0.159146052,..,2775679,25.145,-0.493613598,..,..,36.53172,..,..,..,..
Cuba,CUB,1999,95.72901154,..,31.86893225,..,3.789095967,6.188755304,..,2761302,24.911,-0.519309433,..,37.13297,36.69577,..,..,..,..
Cuba,CUB,2000,97,87.84293008,31.07598788,..,1.741163593,5.914760174,..,2745669,24.677,-0.567754651,..,41.19862,37.96225,..,..,..,..
Cuba,CUB,2001,96.22530365,86.7612835,29.36109638,..,0.454939112,3.185029904,..,2729203,24.445,-0.601513593,..,40.58853,36.39067,..,..,..,..
Cuba,CUB,2002,95.5,83.71726274,24.72931335,..,4.533175759,1.424821261,..,2711995,24.215,-0.632509876,..,44.06536,36.82229,..,..,65.83835,..
Cuba,CUB,2003,96.66444397,88.49131208,26.58713358,..,2.973510543,3.792740223,..,2700955,24.053,-0.407911224,..,..,..,..,..,..,..
Cuba,CUB,2004,96.85141754,89.21081259,31.31141533,..,0.605978559,5.77053807,..,2695475,23.959,-0.203097303,..,44.23533,35.70101,..,..,..,..
Cuba,CUB,2005,97.01337433,89.7576834,39.36137443,..,0.380080729,11.20165642,..,2687689,23.866,-0.289272459,..,47.773,37.66851,..,..,..,..
Cuba,CUB,2006,97.15921783,90.17406543,37.18801429,..,10.3655612,12.06586311,..,2677136,23.773,-0.393415018,..,42.70407,38.86855,..,..,..,..
Cuba,CUB,2007,97.30053711,90.52079201,37.96760966,..,3.589775462,7.262136966,..,2664266,23.68,-0.481896884,..,53.50966,36.01888,..,..,..,..
Cuba,CUB,2008,97.44891357,90.85965285,44.91722075,..,-0.344532567,4.116828042,..,2650464,23.587,-0.519387853,..,53.62812,29.38358,..,..,..,..
Cuba,CUB,2009,97.61594391,91.25389323,32.91398196,..,0.634175021,1.451305431,..,2637715,23.495,-0.482170694,..,50.73605,28.44434,..,..,..,..
Cuba,CUB,2010,97.81319427,91.76701811,40.2919413,..,1.202048529,2.390352297,..,2627181,23.403,-0.400160385,..,51.85674,29.10781,..,..,..,..
Cuba,CUB,2011,98.05225372,92.46403661,46.96042905,..,4.323767132,2.802300836,..,2619380,23.311,-0.297375967,..,..,..,..,..,..,..
Cuba,CUB,2012,98.34130096,93.39358732,45.86620363,..,2.914057805,3.014900289,..,2613786,23.219,-0.213790357,..,..,..,12.28694,14.1818,79.14892,..
Cuba,CUB,2013,98.67485046,94.56688894,44.32389693,..,2.65783024,2.747602563,..,2614545,23.173,0.029034122,..,..,..,..,..,..,..
Cuba,CUB,2014,99.04399109,95.96833457,39.27420155,..,3.463247464,1.047576632,..,2616304,23.139,0.067254859,..,..,..,..,..,..,..
Cuba,CUB,2015,99.43982697,97.59200933,31.61373991,..,3.439604236,4.438141959,..,2616477,23.104,0.006612163,..,..,..,..,..,..,..
Cuba,CUB,2016,99.85346222,99.36481248,27.26934442,..,4.32669085,0.513761468,..,2615010,23.07,-0.056083482,..,..,..,..,..,..,..
Cuba,CUB,2017,99.92835236,99.68879975,26.21759197,..,4.1151863,1.809054399,..,2610638,23.023,-0.167328569,..,..,..,..,..,..,..
Cuba,CUB,2018,100,100,27.0947682,..,1.004077099,2.248480393,..,2603577,22.963,-0.270836715,..,..,..,..,..,..,..
Cuba,CUB,2019,..,..,..,..,..,..,..,2594348,22.891,-0.355103611,..,..,..,..,..,..,..
Colombia,COL,1960,..,..,30.45201202,..,..,..,..,8628136,53.732,..,..,..,..,..,..,..,..
Colombia,COL,1961,..,..,26.82114888,..,8.229368251,5.089216984,..,8664634,52.298,0.422119235,..,..,..,..,..,..,..
Colombia,COL,1962,..,..,24.45081756,..,6.64803608,5.411889614,..,8692945,50.857,0.326209376,..,..,..,..,..,..,..
Colombia,COL,1963,..,..,24.33324947,..,23.22061954,3.286707554,..,8712030,49.416,0.2193052,..,..,..,..,..,..,..
Colombia,COL,1964,..,..,24.60911788,..,16.33987941,6.166941324,..,8719182,47.973,0.082059703,..,..,..,..,..,..,..
Colombia,COL,1965,..,..,21.84400212,..,8.60447945,3.600011392,..,8834571,47.18,1.314712154,..,..,..,..,..,..,..
Colombia,COL,1966,..,..,24.32830729,..,15.12734732,5.236735857,..,8948306,46.413,1.279169291,..,..,..,..,..,..,..
Colombia,COL,1967,..,..,21.55400928,..,10.73018353,4.134864166,..,9055427,45.648,1.190000586,..,..,..,..,..,..,..
Colombia,COL,1968,..,..,24.58445758,..,8.472375962,5.933118002,..,9153304,44.883,1.075066051,..,..,..,..,..,..,..
Colombia,COL,1969,..,..,25.54865387,..,8.444657588,6.102517307,..,9240440,44.123,0.947459656,..,..,..,..,..,..,..
Colombia,COL,1970,..,..,27.82522897,..,11.88580424,6.207796963,..,9314830,43.365,0.801825019,..,..,..,..,..,..,..
Colombia,COL,1971,..,..,27.98326983,..,10.80740058,5.960727944,..,9375896,42.61,0.653438687,..,..,..,..,..,..,..
Colombia,COL,1972,..,..,26.05292858,..,12.97231078,7.669147549,..,9424700,41.857,0.519176197,..,..,..,..,..,..,..
Colombia,COL,1973,..,..,27.58841915,..,20.16109939,6.722954965,..,9465379,41.11,0.430692353,..,..,..,..,..,14.49361,..
Colombia,COL,1974,..,..,30.17054196,..,25.37715,5.745757189,..,9507860,40.393,0.447799883,..,..,..,..,..,..,..
Colombia,COL,1975,..,..,29.82883577,..,22.80696312,2.323255285,..,9552562,39.694,0.469056582,..,..,..,..,..,..,..
Colombia,COL,1976,..,..,30.94125162,..,25.45755817,4.728368731,..,9596426,38.997,0.458134672,..,..,..,..,..,..,..
Colombia,COL,1977,..,..,30.06442476,..,29.15281707,4.158505455,..,9639782,38.307,0.450775677,..,..,..,..,..,..,..
Colombia,COL,1978,..,..,30.42451404,..,17.09993136,8.469900839,..,9681265,37.621,0.429408031,..,..,..,..,..,..,..
Colombia,COL,1979,..,..,28.66160225,..,24.04062554,5.379118988,..,9719757,36.939,0.396804359,..,..,28.10676,..,..,..,..
Colombia,COL,1980,..,..,31.81498673,..,27.61593604,4.087353673,..,9754661,36.262,0.35846039,..,..,28.01318,..,..,..,..
Colombia,COL,1981,..,..,27.26938485,..,22.7658773,2.276872747,..,9786596,35.592,0.326847228,..,..,26.84999,..,..,..,..
Colombia,COL,1982,..,..,26.10377296,..,24.76645731,0.948420786,..,9815122,34.927,0.291056326,..,..,..,..,..,..,..
Colombia,COL,1983,..,..,23.69982093,..,20.4025757,1.573956038,..,9839491,34.267,0.247972448,..,..,..,..,..,..,..
Colombia,COL,1984,..,..,24.34875009,..,22.1802267,3.350683739,..,9859109,33.613,0.199181734,..,..,30.01476,..,..,..,..
Colombia,COL,1985,..,..,26.33310128,..,24.88350804,3.107106194,..,9873713,32.966,0.148017376,..,..,31.22956,..,..,..,..
Colombia,COL,1986,..,..,30.83063591,..,29.16892637,5.824076138,..,9915878,32.434,0.426133757,..,..,..,..,..,..,..
Colombia,COL,1987,..,..,29.86555019,..,23.37693652,5.368932148,..,9966622,31.949,0.510439936,..,..,..,..,..,..,..
Colombia,COL,1988,..,..,30.142802,..,27.75005624,4.064173245,..,10013912,31.468,0.473361606,..,..,..,..,..,..,..
Colombia,COL,1989,..,..,31.82162185,..,24.68581614,3.414096109,..,10059228,30.992,0.451509599,..,..,28.59866,..,..,..,..
Colombia,COL,1990,89.9,71.68682168,34.77781038,..,52.33610317,4.281998332,8390.841701,10102575,30.519,0.429991968,..,..,..,..,..,..,..
Colombia,COL,1991,90.98419952,73.39487552,33.52991809,..,27.00577404,2.001607597,8392.537265,10144718,30.051,0.41628341,..,..,..,..,..,..,..
Colombia,COL,1992,91.30423737,73.81837835,33.61159134,..,22.66438495,4.044929438,8563.513042,10183917,29.585,0.385653524,..,..,..,..,..,..,..
Colombia,COL,1993,91.62487793,74.27032349,36.17747144,..,24.84157828,5.385409939,8852.717055,10220685,29.126,0.360389679,..,..,..,..,..,..,..
Colombia,COL,1994,91.94670868,74.7630981,35.91753745,..,22.09637826,5.814661908,9192.559939,10252814,28.672,0.313859652,..,..,..,..,..,..,..
Colombia,COL,1995,91.2,70.85432326,35.49723032,..,18.85095726,5.202437593,9494.897801,10279222,28.223,0.257237174,..,..,..,..,..,..,..
Colombia,COL,1996,92.59636688,75.93165522,36.04410719,..,16.86837879,2.055854712,9518.924909,10298708,27.777,0.189387425,..,..,..,..,..,..,..
Colombia,COL,1997,92.92538452,76.6432185,35.59706809,..,16.83985293,3.430293678,9676.485087,10312932,27.338,0.138019122,..,..,..,..,..,..,..
Colombia,COL,1998,93.25715637,77.4540021,35.90892305,13.74373215,14.77304541,0.56978409,9569.146484,10320766,26.902,0.075934041,..,14.00068,32.98939,..,..,..,..
Colombia,COL,1999,93.58804321,78.34201772,36.14927931,13.47692128,12.62294083,-4.204015244,9017.56275,10323160,26.47,0.023193263,..,16.04796,33.26021,..,..,..,..
Colombia,COL,2000,95.2,83.27282639,32.66708547,11.21975419,33.67537051,2.924861483,9133.651963,10320833,26.043,-0.022544088,..,12.89406,33.0706,..,..,..,..
Colombia,COL,2001,94.22931671,80.2156497,33.90111179,..,6.518448292,1.677898308,9142.489659,10313981,25.621,-0.066412038,..,..,33.02764,..,..,..,..
Colombia,COL,2002,94.53076172,81.12500293,32.98263921,..,5.968190573,2.503980466,9229.408763,10301817,25.203,-0.118006603,..,..,..,..,..,..,..
Colombia,COL,2003,94.81345367,81.96046452,36.51618352,11.25882686,6.829014842,3.918271904,9450.355229,10283436,24.789,-0.178584202,..,..,..,..,..,..,..
Colombia,COL,2004,95.07292175,82.67712967,35.86342693,..,7.283033407,5.333022067,9814.268838,10258118,24.38,-0.246505331,..,15.12669,35.69687,..,..,36.18923,..
Colombia,COL,2005,96.8,88.87290617,37.42269749,..,4.753196107,4.828761108,10150.24527,10225218,23.976,-0.321237012,..,14.4607,36.12769,..,..,41.21229,..
Colombia,COL,2006,95.52570343,83.69445899,39.64135596,..,5.807660873,6.716868698,10693.32323,10185475,23.577,-0.389433619,..,..,..,..,..,38.27277,..
Colombia,COL,2007,95.73952484,84.088659,37.0988971,..,5.202033812,6.738194691,11273.82263,10140106,23.184,-0.446423405,..,9.91732,25.95244,9.95215,9.68568,42.14079,..
Colombia,COL,2008,96.806763,86.96315804,39.16764942,13.03151101,7.677382915,3.283446186,11507.84312,10088364,22.796,-0.511577127,..,14.72197,40.22582,10.14967,9.9589,43.51693,..
Colombia,COL,2009,96.057229,83.7688342,35.15612851,12.67522738,4.064225467,1.139648645,11510.22755,10029830,22.413,-0.581902781,..,14.98617,35.01429,9.22038,9.19365,43.37178,..
Colombia,COL,2010,96.788995,86.23689145,34.26460317,12.1421652,3.804860291,4.494658971,11901.86659,9965274,22.036,-0.645720315,..,15.0084,34.82016,9.57276,9.47193,44.6145,..
Colombia,COL,2011,96.6936,85.50323587,39.47042355,14.57588119,6.386803373,6.947891982,12606.03221,9892910,21.665,-0.728811057,..,14.43288,36.25839,9.48087,9.52341,45.92818,..
Colombia,COL,2012,97.032176,87.07796847,38.83515102,13.22699071,3.616655063,3.912635767,12981.63497,9813908,21.299,-0.80177757,..,14.67586,35.70239,9.37446,9.46428,46.95529,..
Colombia,COL,2013,97.779418,90.0737705,37.9866488,14.02211435,1.907676432,5.13399352,13524.70778,9736063,20.939,-0.796373677,..,16.23337,35.11481,9.87509,10.07541,48.95024,..
Colombia,COL,2014,97.790938,89.89214922,37.48746564,15.69974837,2.235632376,4.499030001,13991.17955,9668612,20.585,-0.695206404,..,16.88747,37.49596,10.27616,10.51145,50.34229,..
Colombia,COL,2015,98.186898,91.7902476,38.36076412,15.79726266,2.449328421,2.955901375,14237.58381,9616282,20.236,-0.542705897,..,15.68956,35.40608,10.02319,10.30488,51.25528,..
Colombia,COL,2016,98.4,92.76199455,36.20265298,14.38521293,5.148334305,2.087382502,14338.43309,9582253,19.892,-0.35449617,..,15.63588,34.68962,10.47568,10.90172,53.09916,..
Colombia,COL,2017,98.5,92.74033924,35.28291494,14.65891558,5.1337359,1.359360868,14316.48581,9562114,19.554,-0.210390946,..,17.26919,37.24471,..,..,..,..
Colombia,COL,2018,99.93644714,99.66937437,36.56188922,14.40264364,4.483478097,2.515324456,14455.58907,9543470,19.222,-0.195168134,..,17.64699,38.05749,11.1265,11.7553,55.75302,..
Colombia,COL,2019,..,..,38.09475797,..,4.285597436,3.322212789,14730.88493,9512141,18.896,-0.328816832,..,..,..,..,..,..,..
Chile,CHL,1960,..,..,28.88948808,..,..,..,..,2615895,32.164,..,..,..,..,..,..,..,..
Chile,CHL,1961,..,..,26.92919556,..,6.568981591,5.245271886,..,2602414,31.34,-0.516681936,..,..,..,..,..,..,..
Chile,CHL,1962,..,..,24.14915499,..,12.94851643,4.026685625,..,2590964,30.565,-0.440946858,..,..,..,..,..,..,..
Chile,CHL,1963,..,..,27.0672236,..,43.82042735,5.840140137,..,2577815,29.8,-0.508786635,..,..,..,..,..,..,..
Chile,CHL,1964,..,..,25.47595798,..,47.93436207,2.557220542,..,2562309,29.045,-0.603333579,..,..,..,..,..,..,..
Chile,CHL,1965,..,..,25.93150634,..,38.84009537,0.950272505,..,2544422,28.304,-0.700529288,..,..,..,..,..,..,..
Chile,CHL,1966,..,..,27.74484488,..,28.58136081,11.23624245,..,2523714,27.573,-0.817188617,..,..,..,..,..,..,..
Chile,CHL,1967,..,..,26.95417374,..,25.14488754,3.615999855,..,2500670,26.854,-0.917293009,..,..,..,..,..,..,..
Chile,CHL,1968,..,..,26.79748546,..,33.46867015,3.592013329,..,2475724,26.146,-1.002581747,..,..,..,..,..,..,..
Chile,CHL,1969,..,..,30.14406746,..,40.16053256,3.937983279,..,2449931,25.453,-1.04730176,..,..,..,..,..,..,..
Chile,CHL,1970,..,..,28.32511321,..,40.57578593,1.828966971,..,2423576,24.773,-1.081572548,..,..,..,..,..,29,..
Chile,CHL,1971,..,..,22.88063245,..,17.67167165,9.422686212,..,2397887,24.117,-1.065620252,..,..,..,..,..,..,..
Chile,CHL,1972,..,..,22.72134116,16.22327115,87.59486369,-1.019947795,..,2371534,23.472,-1.105092974,..,..,..,..,..,..,..
Chile,CHL,1973,..,..,28.68984156,17.4205001,414.810311,-5.029248355,..,2344818,22.841,-1.13292162,..,..,..,..,..,..,..
Chile,CHL,1974,..,..,38.83657757,16.33795193,678.6084622,2.382149332,..,2317487,22.222,-1.1724378,..,..,9.69668,..,..,..,..
Chile,CHL,1975,..,..,50.6844367,20.6011544,347.2012094,-12.91210105,..,2289421,21.614,-1.218446178,..,..,13.23993,..,..,..,..
Chile,CHL,1976,..,..,44.24853613,18.39775425,247.3085085,3.832584009,..,2260881,21.018,-1.254438684,..,..,..,..,..,..,..
Chile,CHL,1977,..,..,41.74891303,18.75577342,101.7736219,10.44468638,..,2232070,20.435,-1.28251543,..,..,..,..,..,..,..
Chile,CHL,1978,..,..,43.47639321,18.68081482,56.28464055,7.701103605,..,2202752,19.864,-1.322191831,..,..,16.24728,..,..,..,..
Chile,CHL,1979,..,..,47.67602998,17.9453589,47.9776851,8.418304686,..,2172754,19.305,-1.37120004,..,..,16.92419,..,..,..,..
Chile,CHL,1980,..,..,48.12002803,19.04662355,29.1176599,7.986620757,..,2141927,18.757,-1.428959617,..,..,17.13588,..,..,..,..
Chile,CHL,1981,..,..,41.75941291,20.12058615,11.56885254,6.525370365,..,2110475,18.222,-1.479285051,..,..,14.81841,..,..,..,..
Chile,CHL,1982,..,..,39.86521158,19.75349856,7.656347256,-11.01430506,..,2087363,17.774,-1.101149379,..,..,..,..,..,33.03458,..
Chile,CHL,1983,..,..,44.82003553,18.84345471,30.96367249,-5.017420525,..,2100683,17.641,0.63609831,..,..,..,..,..,..,..
Chile,CHL,1984,..,..,47.26180326,20.0281873,15.73753209,4.103683242,..,2114640,17.508,0.66220553,..,..,..,..,..,..,..
Chile,CHL,1985,..,..,50.58382571,18.13121158,41.68190573,4.009916202,..,2129817,17.376,0.715147529,..,..,..,..,..,..,..
Chile,CHL,1986,..,..,52.05370915,17.97950397,21.45489666,5.377692322,..,2146282,17.245,0.770098231,..,..,..,..,..,..,..
Chile,CHL,1987,..,..,54.19303685,16.80831626,25.84841898,6.460468528,..,2163836,17.115,0.814552969,..,..,18.21446,..,..,..,..
Chile,CHL,1988,..,..,58.45454037,14.37403174,21.71788119,7.345110455,..,2182312,16.986,0.850229274,..,..,..,..,..,..,..
Chile,CHL,1989,..,..,62.97292377,13.94036449,13.75603177,9.923382897,..,2201315,16.857,0.86700438,..,..,..,..,..,..,..
Chile,CHL,1990,92.257427,59.4583103,61.74569052,13.30738435,22.4709371,3.333565473,9524.516515,2220712,16.729,0.877295612,..,..,17.79819,..,..,..,..
Chile,CHL,1991,94.7213974,72.28858132,58.09429368,15.22796307,21.3909823,7.804392186,10099.97732,2240483,16.602,0.886360244,..,..,..,..,..,..,..
Chile,CHL,1992,94.560057,71.43974434,56.25405055,15.74288974,13.46437703,11.16670773,11044.03953,2254989,16.436,0.645362727,..,..,..,..,..,..,..
Chile,CHL,1993,95.20349884,73.58962076,53.6090644,16.31458996,12.16441967,6.588783827,11581.67263,2245693,16.104,-0.413093536,..,..,13.68655,..,..,..,..
Chile,CHL,1994,95.44604492,74.20928236,53.21502871,15.62474421,14.46398495,5.030197977,11974.14091,2235023,15.777,-0.476264069,..,..,18.0941,..,..,..,..
Chile,CHL,1995,95.69038391,74.94221373,54.96715328,15.10075395,11.68071811,8.933295869,12849.24558,2222563,15.455,-0.559048438,..,..,16.80571,..,..,..,..
Chile,CHL,1996,95.617315,74.17947298,54.7679748,16.17060719,3.371361756,6.802916596,13529.09615,2208382,15.139,-0.640091376,..,..,19.64315,..,..,..,..
Chile,CHL,1997,96.1868515,76.89600209,54.9466136,15.92535405,3.061631778,7.427889808,14338.56414,2192501,14.828,-0.721721933,..,..,19.57906,..,..,..,..
Chile,CHL,1998,97.241124,82.96245563,54.32116368,15.85207689,1.042537529,4.324579497,14767.37779,2175216,14.523,-0.791493141,..,13.36893,33.2911,..,..,..,..
Chile,CHL,1999,96.69093323,79.62990055,55.34726711,15.17975701,2.279442498,-0.412096167,14527.02402,2156453,14.222,-0.866322766,..,..,..,..,..,..,..
Chile,CHL,2000,97.938687,86.54576942,59.31582211,16.15269282,4.271839188,5.326938419,15121.80212,2136730,13.927,-0.918811928,..,14.26927,34.26986,..,..,..,..
Chile,CHL,2001,97.17362976,82.76384011,63.14312621,16.03355182,3.860901228,3.303047313,15446.34464,2115932,13.637,-0.978124564,..,..,..,..,..,..,..
Chile,CHL,2002,97.39578247,84.34000081,63.39372549,16.20169514,3.392072989,3.106970532,15755.36694,2100770,13.394,-0.719143318,..,15.09564,35.30187,..,..,..,..
